Date,Price,Open,High,Low,Volume,Change
"Dec 30, 2019",1524.6,1521.9,1525.0,1519.6,6.88K,0.03
"Dec 27, 2019",1524.1,1521.9,1525.6,1518.0,10.68K,0.25
"Dec 26, 2019",1520.3,1509.8,1523.0,1508.0,7.83K,1.08
"Dec 25, 2019",1504.05,1504.4,1504.4,1502.15,-,-0.43
"Dec 24, 2019",1510.6,1495.5,1510.8,1494.1,5.11K,1.08
"Dec 23, 2019",1494.4,1487.2,1495.7,1487.2,2.46K,0.52
"Dec 20, 2019",1486.6,1488.6,1490.4,1485.2,1.45K,-0.23
"Dec 19, 2019",1490.0,1485.2,1491.3,1483.1,6.56K,0.38
"Dec 18, 2019",1484.4,1486.2,1489.4,1480.4,5.32K,-0.13
"Dec 17, 2019",1486.4,1486.0,1490.5,1484.3,10.20K,0.02
"Dec 16, 2019",1486.1,1485.8,1490.0,1483.4,2.83K,-0.05
"Dec 13, 2019",1486.9,1477.9,1488.1,1472.2,7.23K,0.61
"Dec 12, 2019",1477.9,1484.2,1496.7,1474.2,5.12K,-0.18
"Dec 11, 2019",1480.6,1474.3,1487.8,1472.7,13.02K,0.47
"Dec 10, 2019",1473.7,1471.6,1478.8,1469.7,8.28K,0.22
"Dec 09, 2019",1470.5,1469.0,1475.2,1469.0,4.90K,-0.01
"Dec 06, 2019",1470.7,1486.7,1490.0,1469.0,15.15K,-1.2
"Dec 05, 2019",1488.6,1486.5,1491.0,1483.4,4.69K,0.2
"Dec 04, 2019",1485.6,1488.8,1495.2,1482.3,15.90K,-0.29
"Dec 03, 2019",1489.9,1473.4,1493.1,1471.2,13.27K,1.04
"Dec 02, 2019",1474.6,1474.1,1477.1,1465.8,10.81K,-0.24
"Nov 29, 2019",1478.1,1467.8,1478.3,1464.5,4.58K,1.08
"Nov 28, 2019",1462.25,1463.25,1464.55,1460.75,-,-0.26
"Nov 27, 2019",1466.0,1473.7,1473.9,1464.5,15.69K,-0.45
"Nov 26, 2019",1472.7,1466.9,1475.0,1462.5,39.91K,0.22
"Nov 25, 2019",1469.5,1472.7,1474.0,1466.8,3.29K,-0.45
"Nov 22, 2019",1476.2,1477.1,1485.3,1474.1,7.75K,0.01
"Nov 21, 2019",1476.1,1487.2,1488.0,1475.7,4.56K,-0.7
"Nov 20, 2019",1486.5,1486.9,1491.5,1479.0,7.69K,-0.01
"Nov 19, 2019",1486.7,1483.6,1487.8,1477.5,2.61K,0.16
"Nov 18, 2019",1484.3,1482.0,1485.7,1469.0,5.41K,0.24
"Nov 15, 2019",1480.8,1483.9,1484.1,1475.5,6.31K,-0.32
"Nov 14, 2019",1485.6,1477.0,1487.2,1474.4,4.91K,0.68
"Nov 13, 2019",1475.5,1470.0,1479.8,1470.0,2.99K,0.65
"Nov 12, 2019",1465.9,1468.2,1473.4,1458.5,2.20K,-0.24
"Nov 11, 2019",1469.4,1473.4,1479.0,1461.1,2.37K,-0.39
"Nov 08, 2019",1475.1,1479.0,1485.4,1468.8,2.82K,-0.24
"Nov 07, 2019",1478.6,1503.8,1505.0,1474.0,5.31K,-1.79
"Nov 06, 2019",1505.6,1498.2,1508.1,1497.0,3.49K,0.64
"Nov 05, 2019",1496.0,1523.6,1524.0,1493.0,5.67K,-1.81
"Nov 04, 2019",1523.6,1527.0,1529.1,1519.7,5.90K,-0.01
"Nov 01, 2019",1523.7,1526.2,1529.9,1518.1,2.52K,-0.21
"Oct 31, 2019",1526.9,1512.4,1528.5,1511.4,4.21K,1.19
"Oct 30, 2019",1508.9,1502.9,1511.0,1495.9,2.16K,0.41
"Oct 29, 2019",1502.7,1505.8,1508.9,1498.5,2.38K,-0.35
"Oct 28, 2019",1508.0,1518.0,1522.4,1504.8,0.87K,-0.63
"Oct 25, 2019",1517.5,1517.2,1532.8,1517.2,1.60K,0.05
"Oct 24, 2019",1516.8,1507.4,1518.8,1502.7,2.55K,0.6
"Oct 23, 2019",1507.7,1503.4,1511.0,1503.2,1.53K,0.55
"Oct 22, 2019",1499.5,1498.7,1503.5,1496.6,2.64K,-0.03
"Oct 21, 2019",1500.0,1507.3,1510.3,1497.0,6.12K,-0.39
"Oct 18, 2019",1505.9,1509.3,1509.3,1500.8,5.29K,-0.3
"Oct 17, 2019",1510.4,1503.5,1512.4,1499.8,3.12K,0.3
"Oct 16, 2019",1505.9,1498.5,1507.0,1492.8,2.71K,0.7
"Oct 15, 2019",1495.4,1508.7,1513.7,1495.0,0.49K,-0.94
"Oct 14, 2019",1509.6,1503.1,1512.8,1499.7,2.06K,0.6
"Oct 11, 2019",1500.6,1511.5,1519.2,1490.0,7.63K,-0.82
"Oct 10, 2019",1513.0,1531.9,1533.9,1508.7,3.58K,-0.78
"Oct 09, 2019",1524.9,1523.4,1529.8,1517.9,4.54K,0.59
"Oct 08, 2019",1516.0,1511.0,1526.0,1506.2,4.75K,-0.03
"Oct 07, 2019",1516.5,1529.7,1530.4,1507.8,2.77K,-0.56
"Oct 04, 2019",1525.0,1523.8,1532.7,1514.5,4.58K,-0.05
"Oct 03, 2019",1525.8,1519.5,1537.2,1514.3,2.47K,0.39
"Oct 02, 2019",1519.9,1496.1,1522.5,1494.4,5.26K,1.27
"Oct 01, 2019",1500.9,1487.6,1503.6,1478.1,4.23K,1.06
"Sep 30, 2019",1485.1,1515.4,1515.4,1483.8,2.22K,-2.21
"Sep 27, 2019",1518.6,1525.7,1525.9,1506.8,2.17K,-0.56
"Sep 26, 2019",1527.2,1523.0,1530.2,1521.5,6.18K,0.2
"Sep 25, 2019",1524.1,1550.4,1553.1,1520.0,3.32K,-1.8
"Sep 24, 2019",1552.1,1540.0,1555.0,1535.5,1.70K,0.55
"Sep 23, 2019",1543.6,1532.8,1545.6,1532.0,1.32K,1.09
"Sep 20, 2019",1527.0,1518.5,1536.0,1518.2,0.74K,0.59
"Sep 19, 2019",1518.1,1510.4,1522.0,1510.4,1.95K,-0.63
"Sep 18, 2019",1527.8,1521.1,1530.9,1507.7,1.81K,0.16
"Sep 17, 2019",1525.4,1517.2,1527.0,1514.0,1.09K,0.12
"Sep 16, 2019",1523.6,1519.6,1530.8,1515.6,0.54K,0.79
"Sep 13, 2019",1511.7,1516.4,1528.4,1507.2,2.49K,-0.51
"Sep 12, 2019",1519.4,1512.2,1542.0,1511.1,1.29K,0.28
"Sep 11, 2019",1515.1,1507.2,1515.9,1507.2,2.29K,0.26
"Sep 10, 2019",1511.1,1517.7,1520.5,1505.6,1.79K,-0.77
"Sep 09, 2019",1522.9,1525.0,1533.6,1517.5,3.70K,-0.27
"Sep 06, 2019",1527.0,1538.0,1547.5,1522.6,1.59K,-0.64
"Sep 05, 2019",1536.8,1572.5,1572.5,1532.1,2.18K,-2.23
"Sep 04, 2019",1571.8,1562.8,1576.0,1555.7,1.86K,0.27
"Sep 03, 2019",1567.5,1549.0,1570.0,1542.7,1.16K,2.11
"Sep 02, 2019",1535.15,1537.95,1540.05,1528.15,-,-0.19
"Sep 01, 2019",1538.05,1535.25,1542.9,1535.25,-,-0.19
"Aug 30, 2019",1541.0,1548.1,1552.1,1539.9,1.69K,-0.47
"Aug 29, 2019",1548.2,1559.8,1569.2,1540.0,2.52K,-0.78
"Aug 28, 2019",1560.4,1563.4,1566.8,1554.5,0.90K,-0.17
"Aug 27, 2019",1563.1,1549.1,1565.4,1547.0,1.77K,0.97
"Aug 26, 2019",1548.1,1567.1,1575.1,1546.0,0.68K,-0.02
"Aug 23, 2019",1548.4,1517.8,1550.0,1514.0,2.46K,1.92
"Aug 22, 2019",1519.3,1523.6,1524.3,1513.3,0.73K,-0.47
"Aug 21, 2019",1526.4,1526.2,1527.1,1519.0,3.27K,0.0
"Aug 20, 2019",1526.4,1515.9,1528.5,1515.7,0.66K,0.27
"Aug 19, 2019",1522.3,1531.1,1531.7,1514.3,1.62K,-0.78
"Aug 16, 2019",1534.3,1543.4,1543.4,1525.5,0.94K,-0.51
"Aug 15, 2019",1542.1,1540.4,1543.7,1530.1,1.69K,0.21
"Aug 14, 2019",1538.8,1522.5,1545.3,1518.0,1.44K,0.89
"Aug 13, 2019",1525.2,1533.7,1556.0,1500.4,4.50K,-0.19
"Aug 12, 2019",1528.1,1517.5,1534.9,1511.0,2.24K,0.57
"Aug 09, 2019",1519.4,1528.8,1528.8,1517.8,3.29K,-0.05
"Aug 08, 2019",1520.2,1521.9,1529.4,1513.3,3.25K,-0.65
"Aug 07, 2019",1530.1,1497.7,1531.8,1497.7,5.83K,2.37
"Aug 06, 2019",1494.7,1494.9,1496.4,1481.4,2.04K,0.52
"Aug 05, 2019",1486.9,1461.0,1492.1,1461.0,2.08K,1.26
"Aug 02, 2019",1468.4,1468.3,1470.9,1454.9,1.08K,1.71
"Aug 01, 2019",1443.7,1433.0,1468.4,1424.0,2.45K,-0.37
"Jul 31, 2019",1449.0,1452.0,1457.5,1435.7,2.66K,-0.28
"Jul 30, 2019",1453.0,1448.4,1455.1,1446.7,1.55K,0.59
"Jul 29, 2019",1444.5,1446.4,1451.1,1440.5,1.49K,0.07
"Jul 26, 2019",1443.5,1439.3,1447.5,1438.2,0.68K,0.34
"Jul 25, 2019",1438.6,1449.9,1456.4,1438.5,1.89K,-0.62
"Jul 24, 2019",1447.6,1441.2,1452.4,1441.2,0.80K,0.15
"Jul 23, 2019",1445.5,1448.7,1450.5,1439.0,1.06K,-0.36
"Jul 22, 2019",1450.7,1448.5,1452.5,1448.5,0.34K,0.03
"Jul 19, 2019",1450.3,1473.7,1477.1,1445.8,1.64K,-0.11
"Jul 18, 2019",1451.9,1447.5,1472.1,1442.0,1.91K,0.33
"Jul 17, 2019",1447.1,1430.9,1451.3,1430.7,0.23K,0.86
"Jul 16, 2019",1434.7,1438.5,1441.0,1433.7,0.32K,-0.17
"Jul 15, 2019",1437.1,1439.3,1440.4,1433.3,1.18K,0.08
"Jul 12, 2019",1435.9,1434.9,1441.1,1431.4,0.67K,0.38
"Jul 11, 2019",1430.4,1447.4,1449.5,1429.9,1.24K,-0.36
"Jul 10, 2019",1435.6,1418.2,1443.3,1416.9,2.11K,0.86
"Jul 09, 2019",1423.3,1416.6,1424.1,1410.9,2.02K,0.04
"Jul 08, 2019",1422.7,1422.2,1430.3,1420.5,0.79K,0.04
"Jul 05, 2019",1422.2,1441.2,1441.2,1413.6,1.34K,-0.09
"Jul 04, 2019",1423.55,1421.25,1426.65,1412.85,-,-1.29
"Jul 03, 2019",1442.2,1452.5,1458.9,1438.5,1.89K,0.9
"Jul 02, 2019",1429.3,1413.5,1438.7,1413.5,0.33K,1.36
"Jul 01, 2019",1410.1,1419.0,1419.0,1409.2,1.30K,-1.67
"Jun 28, 2019",1434.0,1444.9,1445.5,1430.6,0.87K,0.13
"Jun 27, 2019",1432.1,1425.4,1432.0,1423.7,1.54K,-0.22
"Jun 26, 2019",1435.3,1439.5,1439.5,1428.2,1.27K,-0.22
"Jun 25, 2019",1438.5,1444.6,1458.6,1438.2,1.54K,0.03
"Jun 24, 2019",1438.1,1430.6,1444.4,1425.5,0.35K,1.28
"Jun 21, 2019",1419.9,1412.8,1434.7,1407.8,0.33K,0.22
"Jun 20, 2019",1416.8,1414.4,1414.4,1401.5,1.26K,3.46
"Jun 19, 2019",1369.4,1371.4,1384.9,1367.0,0.60K,-0.15
"Jun 18, 2019",1371.4,1368.4,1376.6,1365.8,0.48K,0.57
"Jun 17, 2019",1363.6,1366.6,1366.9,1361.1,0.15K,-0.14
"Jun 14, 2019",1365.5,1368.2,1380.7,1363.9,1.01K,0.04
"Jun 13, 2019",1364.9,1360.5,1364.8,1359.5,0.55K,0.49
"Jun 12, 2019",1358.2,1355.4,1362.3,1355.4,0.56K,0.38
"Jun 11, 2019",1353.0,1353.4,1353.4,1346.5,1.19K,0.17
"Jun 10, 2019",1350.7,1362.0,1362.0,1351.3,1.65K,-1.18
"Jun 07, 2019",1366.8,1356.7,1368.4,1356.7,0.97K,0.26
"Jun 06, 2019",1363.3,1356.2,1362.8,1356.2,0.43K,0.66
"Jun 05, 2019",1354.4,1350.5,1369.0,1350.5,1.22K,0.33
"Jun 04, 2019",1350.0,1353.0,1353.3,1347.8,0.17K,0.08
"Jun 03, 2019",1348.9,1335.1,1352.0,1335.1,0.80K,1.19
"May 31, 2019",1333.0,1324.9,1333.3,1324.0,0.60K,1.38
"May 30, 2019",1314.9,1303.2,1315.3,1303.2,0.06K,0.48
"May 29, 2019",1308.6,1307.1,1310.6,1307.0,0.23K,0.27
"May 28, 2019",1305.1,1304.3,1304.3,1304.3,0.28K,1.57
"May 27, 2019",1284.95,1284.25,1286.85,1283.25,-,0.06
"May 26, 2019",1284.15,1284.2,1285.15,1283.65,-,-2.1
"May 24, 2019",1311.7,1310.8,1311.9,1310.8,1.09K,-0.13
"May 23, 2019",1313.4,1302.4,1313.9,1302.4,1.08K,3.13
"May 22, 2019",1273.6,1273.6,1273.6,1273.6,11.47K,-2.15
"May 21, 2019",1301.6,1304.0,1304.0,1304.0,0.31K,-0.31
"May 20, 2019",1305.7,1306.3,1306.3,1304.2,0.34K,0.15
"May 17, 2019",1303.8,1315.4,1316.8,1303.5,0.52K,-0.81
"May 16, 2019",1314.5,1325.3,1326.4,1314.5,0.52K,-0.84
"May 15, 2019",1325.6,1323.8,1329.1,1323.4,0.34K,0.09
"May 14, 2019",1324.4,1331.6,1331.6,1323.1,0.17K,-0.45
"May 13, 2019",1330.4,1316.4,1329.0,1316.4,0.61K,1.04
"May 10, 2019",1316.7,1315.8,1316.8,1315.8,0.10K,0.16
"May 09, 2019",1314.6,1315.2,1318.4,1311.3,0.09K,0.28
"May 08, 2019",1310.9,1313.5,1313.5,1313.5,0.46K,-0.33
"May 07, 2019",1315.2,1315.1,1315.1,1314.8,0.17K,2.61
"May 06, 2019",1281.7,1282.2,1282.2,1280.3,0.01K,0.2
"May 03, 2019",1279.2,1270.1,1277.9,1270.1,0.02K,0.75
"May 02, 2019",1269.7,1269.2,1270.8,1266.6,0.06K,-3.36
"May 01, 2019",1313.8,1315.2,1315.2,1313.5,0.26K,-0.11
"Apr 30, 2019",1315.2,1315.2,1315.2,1315.2,0.07K,2.86
"Apr 29, 2019",1278.6,1284.8,1284.9,1277.1,0.57K,-3.03
"Apr 26, 2019",1318.6,1317.5,1318.4,1317.5,0.12K,0.69
"Apr 25, 2019",1309.5,1310.5,1310.5,1310.5,0.00K,2.67
"Apr 24, 2019",1275.5,1268.4,1273.9,1267.8,0.52K,0.49
"Apr 23, 2019",1269.3,1266.4,1269.8,1266.0,0.21K,-0.33
"Apr 22, 2019",1273.5,1273.5,1273.5,1273.5,0.15K,-0.34
"Apr 19, 2019",1277.9,1277.9,1277.9,1277.9,-,-2.15
"Apr 18, 2019",1306.0,1303.9,1308.0,1303.9,0.04K,-0.05
"Apr 17, 2019",1306.7,1310.7,1310.7,1310.7,0.42K,-0.05
"Apr 16, 2019",1307.3,1315.7,1316.2,1307.8,0.17K,-1.08
"Apr 15, 2019",1321.6,1324.8,1324.8,1316.3,0.19K,2.4
"Apr 12, 2019",1290.6,1293.4,1293.4,1289.2,0.61K,-2.46
"Apr 11, 2019",1323.1,1339.6,1339.6,1323.9,0.06K,-1.53
"Apr 10, 2019",1343.6,1337.3,1343.1,1334.8,0.06K,0.41
"Apr 09, 2019",1338.1,1340.0,1340.0,1338.8,0.04K,0.49
"Apr 08, 2019",1331.6,1335.0,1336.6,1330.9,0.16K,0.48
"Apr 05, 2019",1325.3,1325.3,1325.8,1325.2,0.10K,0.11
"Apr 04, 2019",1323.8,1325.8,1325.8,1316.1,0.07K,-0.08
"Apr 03, 2019",1324.9,1323.9,1324.4,1323.9,0.54K,-0.02
"Apr 02, 2019",1325.1,1323.0,1323.0,1323.0,0.06K,0.1
"Apr 01, 2019",1323.8,1330.0,1330.0,1324.5,0.10K,-0.32
"Mar 29, 2019",1328.0,1322.9,1334.0,1322.9,0.01K,0.26
"Mar 28, 2019",1324.6,1332.5,1332.5,1323.1,0.17K,-1.59
"Mar 27, 2019",1346.0,1352.5,1353.7,1348.7,0.30K,-0.36
"Mar 26, 2019",1350.8,1354.8,1354.8,1348.0,0.17K,-0.54
"Mar 25, 2019",1358.2,1347.6,1359.1,1347.6,0.29K,0.75
"Mar 22, 2019",1348.1,1348.5,1349.1,1346.4,3.14K,0.36
"Mar 21, 2019",1343.2,1352.2,1355.3,1349.9,0.15K,0.41
"Mar 20, 2019",1337.7,1341.5,1348.3,1338.1,0.02K,-0.39
"Mar 19, 2019",1342.9,1346.6,1346.6,1346.6,0.02K,0.4
"Mar 18, 2019",1337.6,1341.1,1341.1,1341.1,0.12K,-0.1
"Mar 15, 2019",1338.9,1336.5,1339.8,1336.5,0.23K,0.58
"Mar 14, 2019",1331.2,1338.6,1338.6,1329.5,0.23K,-1.08
"Mar 13, 2019",1345.7,1342.2,1347.6,1342.2,0.12K,3.81
"Mar 12, 2019",1296.3,1294.7,1294.7,1294.7,0.00K,-2.34
"Mar 11, 2019",1327.4,1328.2,1328.2,1327.8,0.11K,-0.64
"Mar 08, 2019",1335.9,1331.0,1336.4,1331.0,0.26K,1.03
"Mar 07, 2019",1322.3,1323.4,1323.8,1323.4,0.13K,-0.14
"Mar 06, 2019",1324.1,1321.9,1321.9,1321.9,0.01K,0.23
"Mar 05, 2019",1321.1,1321.5,1321.5,1321.5,0.18K,-0.21
"Mar 04, 2019",1323.9,1332.7,1333.7,1322.6,0.03K,-0.89
"Mar 01, 2019",1335.8,1346.5,1346.5,1330.6,0.27K,-1.26
"Feb 28, 2019",1352.8,1354.6,1354.6,1351.2,0.07K,-0.39
"Feb 27, 2019",1358.1,1360.2,1360.2,1358.4,0.02K,-0.54
"Feb 26, 2019",1365.5,1365.4,1365.4,1363.6,0.02K,-0.07
"Feb 25, 2019",1366.4,1365.8,1371.2,1365.8,0.02K,-0.26
"Feb 22, 2019",1369.9,1364.7,1369.6,1364.7,0.04K,0.38
"Feb 21, 2019",1364.7,1374.7,1375.0,1364.7,0.06K,-1.46
"Feb 20, 2019",1384.9,1383.3,1386.6,1379.9,0.16K,0.22
"Feb 19, 2019",1381.9,1367.2,1381.6,1366.0,0.19K,3.94
"Feb 18, 2019",1329.55,1324.35,1330.75,1324.05,-,0.4
"Feb 17, 2019",1324.25,1324.65,1324.95,1323.85,-,0.47
"Feb 15, 2019",1318.1,1313.6,1318.8,1313.6,0.19K,0.63
"Feb 14, 2019",1309.8,1305.0,1311.8,1301.6,0.86K,-3.16
"Feb 13, 2019",1352.6,1354.0,1354.0,1346.5,0.01K,3.32
"Feb 12, 2019",1309.2,1310.0,1312.0,1307.6,0.11K,-2.98
"Feb 11, 2019",1349.4,1347.6,1347.6,1347.6,0.00K,-0.49
"Feb 08, 2019",1356.0,1355.1,1355.1,1355.1,0.00K,0.31
"Feb 07, 2019",1351.8,1347.6,1351.1,1347.3,0.10K,-0.01
"Feb 06, 2019",1352.0,1354.8,1354.8,1354.8,0.00K,-0.36
"Feb 05, 2019",1356.9,1356.6,1356.6,1356.6,0.08K,0.03
"Feb 04, 2019",1356.5,1352.0,1352.0,1352.0,0.00K,3.01
"Feb 01, 2019",1316.9,1320.3,1320.7,1315.4,0.88K,-3.34
"Jan 31, 2019",1362.4,1366.3,1366.4,1366.3,0.02K,0.68
"Jan 30, 2019",1353.2,1352.1,1363.6,1352.1,0.08K,0.04
"Jan 29, 2019",1352.7,1351.0,1354.4,1351.0,0.00K,0.42
"Jan 28, 2019",1347.1,1343.3,1346.2,1343.3,0.02K,0.43
"Jan 25, 2019",1341.3,1334.0,1341.5,1334.0,0.05K,1.39
"Jan 24, 2019",1322.9,1324.7,1325.1,1324.7,0.00K,3.1
"Jan 23, 2019",1283.1,1281.7,1283.9,1278.7,0.01K,0.05
"Jan 22, 2019",1282.5,1283.3,1283.3,1283.2,0.01K,0.27
"Jan 21, 2019",1279.05,1281.95,1282.95,1276.15,-,-0.23
"Jan 20, 2019",1282.05,1281.3,1282.7,1280.5,-,0.06
"Jan 18, 2019",1281.3,1281.3,1281.3,1281.3,0.00K,-0.75
"Jan 17, 2019",1291.0,1291.6,1292.7,1288.5,0.01K,-0.05
"Jan 16, 2019",1291.6,1291.6,1291.6,1291.6,0.00K,0.42
"Jan 15, 2019",1286.2,1290.1,1292.7,1290.1,0.00K,-3.68
"Jan 14, 2019",1335.3,1331.6,1331.6,1331.6,0.40K,0.16
"Jan 11, 2019",1333.2,1336.6,1336.6,1336.6,0.05K,3.78
"Jan 10, 2019",1284.7,1284.7,1284.7,1284.7,0.55K,-0.36
"Jan 09, 2019",1289.3,1279.4,1289.3,1279.2,0.10K,0.48
"Jan 08, 2019",1283.2,1280.5,1282.5,1278.2,0.05K,-3.76
"Jan 07, 2019",1333.4,1332.2,1332.2,1332.2,0.01K,0.32
"Jan 04, 2019",1329.2,1330.0,1330.0,1330.0,0.10K,-0.66
"Jan 03, 2019",1338.0,1334.5,1334.5,1334.5,0.69K,0.81
"Jan 02, 2019",1327.2,1332.5,1332.5,1331.3,0.00K,3.42
"Jan 01, 2019",1283.35,1284.7,1284.75,1282.85,-,0.4
"Dec 31, 2018",1278.3,1278.0,1281.3,1277.6,0.02K,-0.13
"Dec 28, 2018",1279.9,1273.5,1280.1,1273.5,0.81K,0.2
"Dec 27, 2018",1277.3,1276.7,1276.7,1276.7,0.00K,0.64
